SMILES,BA_predicted,LogP,QED,TPSA,MW,HBD,HBA,RotBonds
O=C(c1ccc([O-])cc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.7276,3.657,0.392,108.41,477.54,0,6,6
O=C(O)c1ccc(N2C(=O)Nc3c(Cl)cc(-c4cccc(S(=O)(=O)c5ccccc5)c4)cc32)cc1,-7.7262,5.17,0.343,109.23,504.95,2,4,5
O=C(c1ccc(F)cc1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,-7.7261,3.857,0.535,54.45,345.33,0,3,3
Cc1ccc(C(=O)Oc2ccc(C(=O)CCC(=O)Nc3cccc(C(=O)c4ccccc4)c3)cc2)cc1,-7.7259,6.047,0.175,89.54,491.54,1,5,9
CCCCCC(=O)c1cccc(S(=O)(=O)c2ccc(C(=O)c3ccccc3)cc2)c1,-7.7237,5.513,0.338,68.28,420.53,0,4,9
COc1ccc(-c2cccc(S(=O)(=O)c3ccc(C(=O)c4ccc(C(C)(C)C)cc4)cc3)c2)cc1OC,-7.7235,6.732,0.256,69.67,514.64,0,5,7
Cc1ccc(S(=O)(=O)c2c(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)sc3ccccc23)cc1,-7.7223,6.106,0.247,85.35,532.66,0,6,6
Cc1ccc(S(=O)(=O)c2ccc(C(=O)N(C)CCC(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,-7.7204,5.84,0.287,71.52,497.62,0,4,8
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3cccc(-c4ccccc4)c3)cc2)cc1,-7.7185,5.726,0.394,51.21,412.51,0,3,5
COc1ccc(C(=O)c2ccc(N=Nc3ccc(S(=O)(=O)c4ccccc4C)cc3)cc2)cc1,-7.7173,6.483,0.228,85.16,470.55,0,6,7
O=C(O)c1cccc(S(=O)(=O)c2cccc(C(=O)c3cccc(N(=O)=O)c3)c2)c1,-7.7158,3.357,0.374,131.65,411.39,1,6,6
CN(C)c1cccc(S(=O)(=O)c2cc(C(=O)c3ccccc3)cc(C(=O)c3ccc(N(=O)=O)cc3)c2)c1,-7.7145,4.956,0.185,114.66,514.56,0,7,8
O=C(O)c1cccc(S(=O)(=O)c2ccc(Cc3cccc(S(=O)(=O)c4ccccc4)c3)cc2)c1,-7.7093,4.641,0.403,105.58,492.57,1,5,7
COc1cccc(S(=O)(=O)c2cc(S(=O)(=O)c3cccc(S(N)(=O)=O)c3)ccc2NC(=O)c2ccccc2C)c1,-7.7062,3.569,0.31,166.77,600.7,2,8,8
COc1ccc(S(=O)(=O)c2ccc(Cc3ccc(S(=O)(=O)c4ccc(C)cc4)cc3)cc2)cc1,-7.7055,5.26,0.352,77.51,492.62,0,5,7
Cc1ccc(OCc2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.7052,5.638,0.348,60.44,442.54,0,4,7
CCOC(=O)c1cccc(C(=O)c2ccc(C(=O)c3cccc(N4CCC(N5CCC6=C5OCc5ccccc56)CC4)c3)cc2)c1,-7.698,6.899,0.158,76.15,612.73,0,7,8
O=C(Nc1ccc(Oc2cccc(C(=O)c3ccccc3)c2)c(C(=O)O)c1)c1ccccc1,-7.698,5.66,0.364,92.7,437.45,2,4,7
O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc(C=Cc2ccccc2)ccc1O,-7.6973,5.626,0.312,71.44,440.52,1,4,6
Cc1cc(C(=O)c2ccccc2)ccc1C(=O)c1ccc(C(=O)c2ccccc2)cc1,-7.692,5.688,0.388,51.21,404.47,0,3,6
CC(=O)c1cccc(C(=O)c2cccc(C(=O)c3ccc(N(=O)=O)cc3)c2)c1,-7.6875,4.259,0.365,94.35,373.36,0,5,6
CC(C)c1ccc(C(=O)c2ccc(NC(=O)c3ccccc3C(=O)c3ccccc3)cc2C(=O)c2ccccc2)cc1,-7.6849,7.755,0.19,80.31,551.64,1,4,9
Nc1ccc(C(=O)c2ccc(-c3cccc(-c4ccc(S(=O)(=O)c5ccccc5)cc4)c3)cc2)cc1,-7.684,6.667,0.214,77.23,489.6,1,4,6
COc1ccc(S(=O)(=O)Oc2ccc(N(Cc3ccccc3)C(=O)Cc3ccccc3)cc2)cc1,-7.6835,5.239,0.302,72.91,487.58,0,5,9
O=C(O)c1cccc(-c2cccc(-c3ccc(c4ccc(C(=O)c5ccccc5)cc4)cc3)c2)c1,-7.6794,7.617,0.269,54.37,454.53,1,2,6
Nc1ccc(NC(=O)COc2ccc(C(=O)c3ccccc3)cc2)cc1-c1cccc(S(=O)(=O)c2ccccc2)c1,-7.6778,6.017,0.168,115.56,562.65,2,6,9
COc1ccc(C(=O)c2cc(-c3ccccc3)[nH]c2-c2ccc(N(=O)=O)cc2)cc1,-7.6768,5.497,0.264,85.23,398.42,1,4,6
Cc1ccccc1S(=O)(=O)c1ccc(C(C=Cc2ccccc2)c2ccc(O)cc2)cc1,-7.6767,6.379,0.378,54.37,440.56,1,3,6
Cc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccc(C(=O)c4ccccc4)cc3)c2)cc1,-7.6711,4.892,0.37,85.35,476.58,0,5,6
O=C(O)c1cccc(n2cc(C(=O)c3cccc(N(=O)=O)c3)cc2Br)c1,-7.6704,4.077,0.384,102.44,415.2,1,4,5
COc1ccc2c(c1)cc(OC)cc2c1ccc(C(=O)c2cccc(S(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)cc1,-7.6684,7.607,0.187,69.67,576.59,0,5,7
Cc1ccc(S(=O)(=O)c2cccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.6664,4.892,0.37,85.35,476.58,0,5,6
COc1ccc(C(=O)c2ccc(N3Sc4ccc(Cc5c(C)cccc5C)cc4C3=O)cc2)cc1,-7.6663,6.499,0.261,48.3,479.6,0,4,6
O=C(O)c1ccc(S(=O)(=O)c2ccc(-c3ccc(C(=O)c4c(Cl)cccc4Cl)cc3)cc2)cc1,-7.6631,6.422,0.302,88.51,511.38,1,4,6
O=C(c1ccc(O)cc1)c1ccc(-c2cccc(-c3ccccc3OS(=O)(=O)c3ccccc3)c2)cc1,-7.6627,6.725,0.196,80.67,506.58,1,5,7
COc1ccc(-c2cccc(C(C)Nc3ccc(Cc4ccccc4)c(S(=O)(=O)Nc4cccc(C)c4)c3)c2)cc1,-7.6614,8.235,0.18,67.43,562.74,2,4,10
CS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)c3ccc(C(=S)Nc4ccccc4)cc3)cc2)cc1,-7.6589,5.378,0.353,80.31,507.66,1,5,6
COc1ccccc1C(=O)c1cccc(C(=O)c2cccc(C(=O)c3ccccc3)c2)c1,-7.6573,5.388,0.376,60.44,420.46,0,4,7
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(N(=O)=O)c3)cc2)cc1,-7.6566,3.667,0.357,103.58,397.41,0,6,6
COc1ccc(C(C(=O)c2ccccc2)c2ccc(S(=O)(=O)c3ncccc3C(=O)c3ccccc3)cc2)cc1,-7.6561,6.169,0.205,90.4,547.63,0,6,9
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccc(Cl)cc3S(=O)(=O)c3ccc(N(=O)=O)cc3)cc2)cc1,-7.6532,5.153,0.161,137.72,572.02,0,8,8
Cc1ccc(C(=O)C(Cc2ccccc2)c2ccc(-c3ccccc3)cc2)cc1Cl,-7.653,7.525,0.3,17.07,410.94,0,1,6
COc1ccc(N(C(=O)c2ccc(C(=O)c3ccccc3)cc2)C(=O)c2ccc(c3ccccc3)cc2)cc1,-7.652,7.08,0.173,63.68,511.58,0,4,7
Nc1nc(F)c(C(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)O)c3)cc2)cc1-c1ccccc1,-7.6518,4.232,0.315,127.42,476.49,2,6,6
C=C1Cc2ccc(C(=O)c3cccc(C(=O)OCC)c3)cc2C(c2ccc(OC)cc2)C1,-7.6493,5.737,0.287,52.6,426.51,0,4,6
O=C(c1ccccc1)c1cccc(S(=O)(=O)c2cccc(Cc3ccccc3)c2)c1,-7.6439,5.341,0.402,51.21,412.51,0,3,6
O=C(c1ccc(O)cc1)c1cccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-7.6435,4.289,0.415,105.58,478.55,1,6,6
COc1ccc(-c2cc(C(=O)O)cc(C(=O)c3ccc(-c4ccc(C=NNC(C)=O)cc4)cc3)c2)cc1,-7.6409,5.428,0.194,105.06,492.53,2,5,8
COc1ccc(C(=O)c2cccc(C(=O)Nc3cccc(COc4ccccc4)c3)c2)cc1,-7.636,5.758,0.356,64.63,437.5,1,4,8
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)N(O)Cc4ccccc4)cc3)cc2)cc1,-7.6316,4.339,0.249,118.05,537.62,1,7,9
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.6289,4.592,0.35,94.58,492.57,0,6,7
COc1ccccc1C(=O)c1ccccc1COc1ccc(C(=O)c2cccc(C(=O)O)c2)cc1,-7.6268,5.434,0.331,89.9,466.49,1,5,9
CCOC(=O)c1ccc(C(=O)c2ccc(N=Nc3ccc(C(=O)Oc4ccccc4)cc3)cc2)cc1,-7.6265,6.729,0.121,94.39,478.5,0,7,8
Cc1ccc(S(=O)(=O)n2ccc(S(=O)(=O)c3ccc(C(=O)c4cccc(S(=O)(=O)N5CCCC5)c4)cc3)c2)cc1,-7.6238,3.882,0.282,127.66,598.72,0,7,8
COc1ccc(C(=O)Oc2ccc(C(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,-7.6227,5.812,0.229,52.6,408.45,0,4,6
O=C(c1ccccc1)c1cccc(S(=O)(=O)c2ccc(OC(=O)c3ccccc3O)cc2)c1,-7.6218,4.675,0.256,97.74,458.49,1,6,6
NS(=O)(=O)c1ccc(S(=O)(=O)c2cccc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.6211,3.667,0.419,128.44,513.62,1,6,6
O=C(O)c1ccc(S(=O)(=O)c2ccccc2Nc2cccc(N3CCC(c4ccccc4N(=O)=O)CC3)c2)cc1,-7.6194,6.253,0.192,129.85,557.63,2,7,8
CCCOc1ccc(S(=O)(=O)Oc2ccc(C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.6171,5.307,0.2,103.81,536.63,0,7,10
COc1ccc(C2Sc3ccc(C(=O)c4ccc(C(=O)c5ccccc5)cc4)cc3CC2=O)cc1,-7.617,6.116,0.313,60.44,478.57,0,5,6
Cc1cccc(-c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)c1,-7.6158,5.726,0.394,51.21,412.51,0,3,5
COc1ccccc1CN(C)C(=O)c1cccc(C(=O)c2ccc(C(=O)c3ccccc3)cc2)c1,-7.6154,5.429,0.327,63.68,463.53,0,4,8
Cc1ccccc1NC(=O)c1cccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-7.6116,4.913,0.413,97.38,491.59,1,5,6
COc1ccc(C(=O)c2ccc(C(=O)Cc3ccc4ccccc4c3C)cc2)cc1OC,-7.6099,5.822,0.351,52.6,424.5,0,4,7
Nc1nc(NCc2cccc(C(=O)c3cccc(CSc4ccccc4)c3)c2)cc2ccccc12,-7.6043,6.952,0.188,68.01,475.62,2,5,8
Cc1ccccc1Nc1nc(-c2ccccc2)c(S(=O)(=O)c2ccccc2)cc1NC(=O)c1ccccc1,-7.5974,6.886,0.245,88.16,519.63,2,5,7
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3CC(=O)c3ccccc3C(=O)O)cc2)cc1OC,-7.5951,4.891,0.28,124.04,544.58,1,7,10
O=C(O)Cc1cccc(Nn2ccc(C(=O)c3ccc(N(=O)=O)cc3)c2)c1,-7.5928,3.13,0.378,114.47,365.35,2,5,7
N#Cc1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.5916,4.455,0.372,109.14,487.56,0,6,6
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.5915,4.194,0.353,111.65,528.63,0,7,7
COc1ccc(S(=O)(=O)c2ccc(C(=O)Oc3ccc(S(=O)(=O)N4CCOC(=O)C4)cc3)cc2)cc1,-7.5893,2.295,0.333,133.35,531.56,0,9,7
COc1ccc(C(=O)c2ccc(N3c4ccccc4C(=O)C3CSCCc3ccccc3)cc2)cc1,-7.585,6.605,0.194,46.61,493.63,0,5,9
CC(C)=CCCC(=O)c1ccc(C(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)cc1,-7.5828,5.68,0.339,68.28,432.54,0,4,8
O=C(O)c1ccc(C(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.5811,5.116,0.419,88.51,442.49,1,4,6
O=C(C1=NN(c2ccc3ccccc3c2)C(=O)c2ccccc21)c1ccc(-c2ccc(Cl)cc2)cc1,-7.5767,7.09,0.25,51.96,486.96,0,3,4
COc1ccc(CC(=O)c2ccccc2)cc1OC(=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,-7.5678,5.173,0.194,86.74,486.55,0,6,8
O=C(c1ccccc1)c1ccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccc(O)cc3)c2)cc1,-7.5675,4.289,0.415,105.58,478.55,1,6,6
CCOC(=O)c1ccc(C(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.5665,5.594,0.26,77.51,470.55,0,5,7
O=C(c1ccccc1)c1ccc(S(=O)(=O)c2cccc(C(=O)c3cccc(F)c3)c2)cc1,-7.5662,5.121,0.387,68.28,444.48,0,4,6
CCCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(C(=O)O)cc3)cc2)cc1,-7.5652,3.869,0.406,125.89,515.61,1,6,10
COc1ccc(C(=O)Oc2cccc(C(=O)c3ccc(N(=O)=O)cc3)c2)cc1,-7.5631,4.054,0.211,95.74,377.35,0,6,6
O=C(O)c1ccc(C(=O)c2ccc(-c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.5628,5.116,0.419,88.51,442.49,1,4,6
Cn1cccc1Cc1ccc(C(=O)c2ccc(C(=O)c3cccc(C(=O)O)c3)cc2)cc1,-7.559,4.776,0.434,76.37,423.47,1,3,7
Nc1nc(Nc2ccc(-c3ccc(Nc4ccccn4)cc3)cc2)ccc1c1nnc(-c2ccccc2)c(S(=O)(=O)c2ccccc2)c1CO,-7.5552,7.662,0.113,156.01,677.79,4,10,10
Cc1ccc(c2ccc(C(=O)c3ccccc3)cc2)cc1C(=O)N(C)c1cccc(N(=O)=O)c1,-7.5538,6.078,0.203,80.52,450.49,0,4,6
CCN(CC)c1cc(C(=O)c2ccc(C(=O)c3ccccc3)cc2)c(C(=O)c2ccccc2)c2ccccc12,-7.5505,7.379,0.194,54.45,511.62,0,4,9
Cc1ccc(S(=O)(=O)c2cccc(C(=O)c3ccc(C(=O)c4ccc(OC(F)(F)F)cc4)cc3)c2)cc1,-7.5483,6.188,0.27,77.51,524.52,0,5,7
CC(C)c1ccc(C(=O)c2ccc3c(c2)C(=O)C(=O)N3)cc1,-7.548,3.176,0.698,63.24,293.32,1,3,3
COc1ccc(-c2ccc(Nc3ccc(-c4ccc(C(=O)C=O)cc4)cc3)c(N(=O)=O)c2)cc1,-7.548,6.063,0.115,98.54,452.47,1,6,8
COc1ccc(S(=O)(=O)c2ccc(-c3cccc(C(=O)c4ccccc4)c3)cc2)cc1,-7.5428,5.426,0.385,60.44,428.51,0,4,6
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3C(=O)c3ccccc3)cc2)cc1OC,-7.5427,4.999,0.326,86.74,486.55,0,6,8
COc1ccc(-c2cccc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)c2)cc1,-7.5398,5.824,0.388,43.37,392.45,0,3,6
COc1ccc(C(C(=O)Oc2ccccc2)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.5333,5.266,0.279,69.67,458.54,0,5,7
Cc1cc(N(=O)=O)cc(c2ccc(-c3cc(C(=O)c4ccccc4)cc(C(C)(C)C)c3)cc2)c1,-7.5331,7.766,0.178,60.21,449.55,0,3,5
COc1cccc(C(=O)c2ccccc2NC(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-7.5308,5.011,0.383,89.54,471.53,1,5,7
COc1ccc(S(=O)(=O)Nc2ccc(CC(O)c3cccc(C(=O)c4ccccc4)c3)cc2OC)cc1,-7.5261,5.012,0.287,101.93,517.6,2,6,10
COc1cccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3C(=O)c3ccccc3)cc2)c1,-7.525,4.99,0.366,77.51,456.52,0,5,7
COc1ccc(N2C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3C2=O)cc1,-7.5216,3.329,0.635,80.75,393.42,0,5,4
O=N(=O)c1ccc(S(=O)(=O)c2c(Cc3ccccc3)cccc2N2CCN(CCS(=O)(=O)c3ccccc3)c3ccccc3C2)cc1,-7.5205,6.319,0.126,117.9,667.81,0,8,10
COc1ccc(C2C(=O)c3ccccc3C2CC(=O)c2cccc(C(=O)O)c2)cc1,-7.5195,4.73,0.605,80.67,400.43,1,4,6
Cc1ccccc1CC(=O)c1ccc(S(=O)(=O)c2ccccc2C(=O)c2ccccc2C)cc1,-7.5189,5.793,0.322,68.28,468.57,0,4,7
COc1ccc(S(=O)(=O)c2ccc(C(=O)c3cccnc3C(=O)OCc3ccccc3Cl)cc2)cc1,-7.5169,5.164,0.233,99.63,521.98,0,7,8
COc1ccc(c2ccc(C(=O)Oc3ccc(S(N)(=O)=O)cc3)cn2)cc1S(=O)(=O)Nc1ccccc1,-7.5168,3.425,0.255,154.75,539.59,2,8,8
Nc1ccc(S(=O)(=O)c2ccc(C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.516,4.165,0.33,111.37,477.56,1,6,6
CC(C)(C)SOCc1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(S(C)(=O)=O)c3)cc2)cc1,-7.5139,5.117,0.302,94.58,518.68,0,7,8
O=C(c1ccc(F)cc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.5053,4.722,0.373,85.35,480.54,0,5,6
O=C(c1ccc(S(=O)(=O)c2ccc(N3CCSCC3)cc2)cc1)c1ccc(c2cc(O)cc(C(F)(F)F)c2)cc1,-7.4989,6.695,0.255,74.68,583.65,1,6,6
O=C1Oc2ccccc2N(c2ccccc2Oc2ccccc2Cl)c2c(cccc2C(=O)c2ccccc2)C1=O,-7.4944,7.935,0.097,72.91,545.98,0,6,5
COc1ccc(c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1CN1CCN(CCC(=O)Nc2ccccc2C(=O)c2ccccc2)CC1,-7.4938,6.572,0.15,96.02,673.84,1,7,12
O=C(Cc1ccccc1)c1ccc(C(=O)c2cccc(c3ccccc3)c2)cc1,-7.4893,6.01,0.386,34.14,376.46,0,2,6
CCc1ccc(S(=O)(=O)c2ccccc2Nc2cccc(C(=O)c3ccccc3)c2)cc1,-7.4875,6.056,0.354,63.24,441.55,1,4,7
COc1ccc(S(=O)(=O)c2ccc(C(=O)c3cccc(C(=O)O)c3)cc2)cc1,-7.4821,3.457,0.641,97.74,396.42,1,5,6
COc1ccc(C(=O)c2ccccc2C(=O)c2ccc(NC(=O)c3ncccc3C(N)=O)c(-c3ccc(C(=O)c4cccnc4)c(OC)c3)c2)cc1,-7.4741,6.205,0.142,167.64,690.71,2,9,12
Cc1cccc(C(=O)c2cccc(S(N)(=O)=O)c2)c1c1ccc2c(c1)C(=O)N(CC(O)c1ccc(N(=O)=O)cc1)C(C)C2,-7.4739,4.569,0.17,160.91,599.67,2,7,8
CCc1ccccc1OCc1ccccc1C(=O)N(Cc1ccc(S(C)(=O)=O)cc1)C(=O)c1ccc(C(=O)c2ccccc2)cc1,-7.4728,6.945,0.116,97.82,631.75,0,6,11
COC(=O)c1ccc(C(=O)c2ccc(C(=O)c3cc(N4CCN(C(=O)c5ccco5)CC4)ccc3OC)cc2)cc1,-7.4679,4.499,0.232,106.36,552.58,0,8,8
COc1ccc(c2ccc(N3C(=O)C(O)c4ccccc43)cc2)cc1N(=O)=O,-7.4596,3.982,0.549,92.91,376.37,1,5,4
O=C(c1cccc(N(=O)=O)c1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)O2,-7.4588,3.782,0.301,95.35,374.35,0,5,5
COc1ccc(N=Cc2ccc(C(=O)c3cccc(S(=O)(=O)N4CCOCC4)c3)cc2)cc1,-7.458,3.698,0.393,85.27,464.54,0,6,7
COc1ccc(C(=O)COc2ccc(C(=O)c3ccccc3)cc2)cc1OCc1nc(-c2ccc(C(F)(F)F)cc2)c(S(N)(=O)=O)cc1C,-7.456,6.804,0.141,134.88,690.7,1,8,12
O=C1ON=C(c2ccc(C(=O)O)cc2)c2cc(S(=O)(=O)c3ccccc3)ccc1N2,-7.4534,2.375,0.726,122.13,422.42,2,7,4
COc1ccc(C(=O)c2ccc(NC(=O)CCc3ccc(N(=O)=O)cc3)cc2)cc1OC,-7.4528,4.414,0.304,107.77,434.45,1,6,9
COc1ccc(-c2ccc(C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.4472,5.426,0.385,60.44,428.51,0,4,6
Cc1ccccc1C(=O)COC(=O)c1ccc(NC(=O)c2cccc(c3ccccc3-c3ccccc3)c2)cc1C,-7.4463,7.929,0.161,72.47,539.63,1,4,8
COc1ccc(C(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.4393,5.426,0.385,60.44,428.51,0,4,6
COc1cccc(C(=O)c2ccc(C(=O)c3ccccc3Nc3ccccc3)cc2)c1,-7.4336,5.901,0.388,55.4,407.47,1,4,7
Nc1ccc(c2cccc(N(=O)=O)c2)cc1CN1C(=O)c2ccccc2C1=O,-7.4307,3.64,0.325,106.54,373.37,1,5,4
Cc1nc(c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)ccc1Cl,-7.4303,5.774,0.364,64.1,447.94,0,4,5
C#Cc1ccccc1C(=O)c1cccc(S(=O)(=O)c2cccc(N(=O)=O)c2)c1,-7.4295,3.64,0.286,94.35,391.4,0,5,5
Cc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(-c4ccc(C(=O)O)cn4)cc3)cc2)cc1,-7.4253,4.421,0.422,118.47,493.56,1,6,6
O=C(NC(c1ccc(N(=O)=O)cc1)C(c1ccccc1)c1ccccc1)c1cc(O)cc(c2ccccc2)c1,-7.4239,7.271,0.168,92.47,514.58,2,4,8
Cc1cccc(S(=O)(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)cc2)c1,-7.4225,4.233,0.49,88.59,483.61,0,5,6
CCOC(=O)c1ccccc1OCc1cccc(C(=O)c2cccc(N(=O)=O)c2)c1,-7.4211,4.582,0.236,95.74,405.41,0,6,8
O=C(O)c1ccc(-c2cc(Cc3ccc(C(F)(F)F)cc3)ccc2C(=O)c2ccc(Oc3ccccc3)cc2)cc1,-7.4208,8.685,0.196,63.6,552.55,1,3,8
CCCN(CCO)S(=O)(=O)c1ccc(C(=O)c2ccc(Cc3ccccc3)cc2)cc1,-7.4199,3.901,0.488,74.68,437.56,1,4,10
COc1cc(c2ccc(C(=O)c3cccc(OC(F)(F)F)c3)cc2)cc(-c2cccc(C(=O)c3ccccc3)c2)c1OC,-7.4159,8.398,0.163,61.83,582.57,0,5,9
O=C(NN=Cc1ccccc1S(=O)(=O)c1ccc(C(=O)Nc2ccccc2)cc1)c1ccccc1,-7.414,4.536,0.297,104.7,483.55,2,5,7
COc1cccc(C(=O)c2ccccc2C(=O)c2ccc(C(=O)c3ccc(C(C)(C)C)cc3)cc2)c1,-7.4051,6.686,0.279,60.44,476.57,0,4,7
CC(C)(Oc1ccc2c(c1)OC(c1ccccc1)=CC2=O)c1cccc(S(=O)(=O)N2CCCCC2)c1,-7.4049,5.949,0.325,76.82,503.62,0,5,6
Cc1ccc(S(=O)C=Cc2ccccc2)cc1C(=O)c1ccc(-c2ccccc2)cc1,-7.4003,6.672,0.325,34.14,422.55,0,2,6
O=C(c1cccc(S(=O)(=O)c2ccccc2)c1)c1ccccc1S(=O)(=O)c1ccc(-c2cccc(C(F)(F)F)c2)cc1,-7.392,7.269,0.182,85.35,606.64,0,5,7
O=C(c1ccc(-c2ccccc2)cc1)c1cccnc1OC(C(=O)NCc1ccccc1)c1ccccc1,-7.3887,6.416,0.238,68.29,498.58,1,4,9
CC(C)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)N4CCOCC4)cc3)cc2)cc1,-7.3882,3.948,0.495,97.82,513.64,0,6,6
NC(=O)c1ccc(C(=O)c2ccccc2-c2ccc(C(=O)c3ccccc3)cc2)c(S(=O)(=O)Nc2ccccc2)c1,-7.3806,5.715,0.223,123.4,560.63,2,5,9
Cn1cc(C(=O)c2ccccc2)c(C(=O)c2cccc(C(=O)Oc3cccc(S(=O)(=O)N4CCOCC4)c3)c2)c1,-7.378,3.727,0.184,111.98,558.61,0,7,8
O=C(Cc1ccccc1)c1cccc(Nc2cccc(C(=O)c3ccccc3)c2)c1,-7.3752,6.087,0.388,46.17,391.47,1,3,7
COc1ccc(CNc2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.3733,4.973,0.373,89.54,493.61,1,6,8
O=C(O)c1ccc(-c2cncc(C(=O)c3cccc(C(=O)c4ccccc4)c3)c2)cc1,-7.3632,4.909,0.459,84.33,407.43,1,4,6
COC(=O)c1ccc(Oc2c(-c3cccc(S(N)(=O)=O)c3)cccc2S(=O)(=O)c2ccccc2)c(OC)c1,-7.3627,4.421,0.316,139.06,553.61,1,8,8
O=C1OCc2ccccc21,-7.3586,1.357,0.501,26.3,134.13,0,2,0
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(-c4ccccc4)c(C(=O)OC(C)(Cn4ccnc4)C(C)(C)C)c3)cc2)cc1C,-7.356,7.893,0.121,95.33,634.8,0,6,9
Cc1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)O)c3)cc2)cc1,-7.3532,3.757,0.681,88.51,380.42,1,4,5
COc1ccc(S(=O)(=O)c2ccc(-c3ccnc(S(=O)(=O)c4ccc(N(=O)=O)cc4)c3)cc2)cc1,-7.3429,4.331,0.265,133.54,510.55,0,8,7
O=C1c2ccccc2C(O)(c2ccc(S(=O)(=O)c3ccccc3)cc2)C1O,-7.3335,2.313,0.728,91.67,380.42,2,5,3
O=C(c1ccc(C(F)(F)F)cc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.3334,5.602,0.303,85.35,530.55,0,5,6
NC(Cc1ccccc1)C(=O)c1ccc(-c2ccc(C(=O)c3ccccc3)cc2)cc1,-7.3326,5.337,0.422,60.16,405.5,1,3,7
COc1ccc(C(=O)c2ccc(-c3nn(C(=O)c4ccc(N(=O)=O)cc4)c(C)c3CCC(F)(F)F)cc2)cc1,-7.3294,6.19,0.151,104.33,537.49,0,6,8
Cc1ccccc1S(=O)(=O)c1ccc(C(=O)Nc2c(S(=O)(=O)c3ccc(F)cc3)ccc3ccccc23)cc1,-7.3232,6.205,0.25,97.38,559.64,1,5,6
